Age,Workclass,fnlwgt,Education,education-num,Marital-status,Marital-Status Index,Occupation,relationship,race,sex,captial gain,capital loss,hours per week,Native-country,Salary range,Salary
64, Self-emp-not-inc,165479, HS-grad,9, Married-civ-spouse,2, Sales, Husband, White, Male,0,0,5, United-States, <=50K,11337
42, Federal-gov,172307, HS-grad,9, Married-civ-spouse,2, Adm-clerical, Husband, White, Male,0,0,48, United-States, >50K,289535
25, Private,176729, HS-grad,9, Married-civ-spouse,2, Craft-repair, Husband, White, Male,0,0,40, United-States, >50K,75837
66, Private,174276, Some-college,10, Widowed,7, Sales, Unmarried, White, Female,0,0,50, United-States, >50K,109744
59, Federal-gov,48102, Masters,14, Never-married,1, Prof-specialty, Not-in-family, White, Female,0,0,40, ?, >50K,307803
42, Self-emp-not-inc,79531, Some-college,10, Married-civ-spouse,2, Exec-managerial, Husband, White, Male,0,0,55, United-States, >50K,68359
24, Private,306460, HS-grad,9, Never-married,1, Farming-fishing, Unmarried, White, Male,0,0,40, United-States, <=50K,47753
19, Private,55284, HS-grad,9, Never-married,1, Handlers-cleaners, Own-child, White, Female,0,0,25, United-States, <=50K,48554
26, Private,172063, Some-college,10, Never-married,1, Sales, Own-child, White, Female,0,0,24, United-States, <=50K,47067
22, Private,141028, HS-grad,9, Never-married,1, Other-service, Own-child, Black, Male,0,0,30, United-States, <=50K,40103
33, Private,37274, Some-college,10, Married-civ-spouse,2, Sales, Husband, White, Male,0,0,40, United-States, <=50K,21703
63, Private,31389, 11th,7, Never-married,1, Farming-fishing, Not-in-family, White, Male,0,0,12, United-States, <=50K,17509
20, Private,415913, Some-college,10, Never-married,1, Handlers-cleaners, Not-in-family, White, Male,0,0,30, United-States, <=50K,32361
33, Private,295591, 5th-6th,3, Married-spouse-absent,4, Craft-repair, Not-in-family, White, Male,0,0,40, Mexico, <=50K,20941
57, ?,202903, 7th-8th,4, Married-civ-spouse,2, ?, Wife, White, Female,1173,0,45, Puerto-Rico, <=50K,12966
56, Private,159770, HS-grad,9, Married-civ-spouse,2, Craft-repair, Husband, White, Male,0,0,40, United-States, <=50K,16875
70, Self-emp-not-inc,268832, Assoc-voc,11, Married-civ-spouse,2, Farming-fishing, Husband, White, Male,0,0,24, United-States, >50K,305869
42, Private,126003, HS-grad,9, Married-civ-spouse,2, Tech-support, Husband, White, Male,0,0,40, United-States, >50K,145382
25, Local-gov,225193, Bachelors,13, Never-married,1, Prof-specialty, Not-in-family, Black, Female,0,0,40, United-States, <=50K,46944
28, Private,297735, Some-college,10, Married-civ-spouse,2, Machine-op-inspct, Husband, White, Male,0,0,40, United-States, >50K,51882
80, Self-emp-not-inc,225892, HS-grad,9, Married-civ-spouse,2, Other-service, Husband, White, Male,1409,0,40, United-States, <=50K,21177
36, Private,605502, 10th,6, Never-married,1, Transport-moving, Not-in-family, Black, Female,0,0,40, United-States, <=50K,18182
37, Private,174150, Masters,14, Married-civ-spouse,2, Exec-managerial, Husband, White, Male,0,0,40, United-States, >50K,114221
38, Private,165466, HS-grad,9, Married-civ-spouse,2, Adm-clerical, Husband, White, Male,0,0,60, United-States, >50K,389449
52, State-gov,189728, HS-grad,9, Separated,5, Other-service, Not-in-family, White, Female,0,0,35, United-States, <=50K,49978
49, Private,360491, HS-grad,9, Widowed,7, Adm-clerical, Unmarried, White, Female,0,0,40, United-States, <=50K,32463
30, Private,115040, HS-grad,9, Married-civ-spouse,2, Transport-moving, Husband, White, Male,0,0,40, United-States, <=50K,49557
36, Private,262688, Some-college,10, Married-civ-spouse,2, Sales, Husband, Black, Male,7688,0,50, United-States, >50K,129061
70, Self-emp-inc,158437, Prof-school,15, Married-civ-spouse,2, Prof-specialty, Husband, White, Male,0,0,35, United-States, >50K,359471
55, Private,41108, Some-college,10, Widowed,7, Farming-fishing, Not-in-family, White, Male,0,2258,62, United-States, >50K,54791
25, Private,149875, Bachelors,13, Widowed,7, Exec-managerial, Not-in-family, White, Female,0,0,40, United-States, <=50K,38832
59, Private,131916, HS-grad,9, Married-civ-spouse,2, Machine-op-inspct, Wife, White, Female,0,0,40, Italy, >50K,129135
22, Private,60668, Some-college,10, Never-married,1, Craft-repair, Not-in-family, White, Male,0,0,40, United-States, <=50K,16008
41, Local-gov,153132, Assoc-acdm,12, Separated,5, Craft-repair, Not-in-family, White, Male,0,0,50, United-States, <=50K,38456
62, Private,155256, HS-grad,9, Married-civ-spouse,2, Exec-managerial, Husband, White, Male,0,0,45, United-States, >50K,192842
54, Private,244770, HS-grad,9, Never-married,1, Adm-clerical, Other-relative, White, Female,0,0,40, United-States, <=50K,28499
38, Private,312108, HS-grad,9, Never-married,1, Other-service, Unmarried, Black, Female,0,0,40, United-States, <=50K,33520
52, Private,102828, HS-grad,9, Married-civ-spouse,2, Prof-specialty, Husband, White, Male,7688,0,40, United-States, >50K,154315
36, Private,93225, 11th,7, Married-civ-spouse,2, Machine-op-inspct, Husband, White, Male,0,0,40, United-States, <=50K,18235
74, Self-emp-inc,231002, HS-grad,9, Married-civ-spouse,2, Exec-managerial, Husband, White, Male,0,0,30, United-States, >50K,396391
35, Self-emp-not-inc,256992, 5th-6th,3, Married-civ-spouse,2, Other-service, Wife, White, Female,0,0,15, Mexico, <=50K,21527
41, Private,118721, 12th,8, Divorced,3, Adm-clerical, Not-in-family, Amer-Indian-Eskimo, Male,0,0,40, United-States, <=50K,39014
30, Private,151989, Assoc-voc,11, Married-civ-spouse,2, Tech-support, Wife, White, Female,0,0,40, United-States, <=50K,20551
25, Private,109112, HS-grad,9, Married-civ-spouse,2, Machine-op-inspct, Husband, White, Male,0,0,48, United-States, <=50K,46167
35, Private,589809, Some-college,10, Never-married,1, Exec-managerial, Not-in-family, White, Male,13550,0,60, United-States, >50K,221079
38, Private,172538, Bachelors,13, Married-civ-spouse,2, Exec-managerial, Husband, White, Male,15024,0,50, United-States, >50K,397205
34, State-gov,318982, Masters,14, Married-civ-spouse,2, Machine-op-inspct, Husband, White, Male,0,1848,40, United-States, >50K,226285
48, Private,204629, Masters,14, Married-civ-spouse,2, Exec-managerial, Husband, White, Male,0,0,50, United-States, >50K,141819
50, Self-emp-not-inc,99894, 5th-6th,3, Never-married,1, Tech-support, Not-in-family, Asian-Pac-Islander, Female,0,0,15, United-States, <=50K,20928
19, Private,369463, HS-grad,9, Never-married,1, Adm-clerical, Own-child, White, Female,0,0,40, United-States, <=50K,35941
51, Private,79324, Some-college,10, Married-civ-spouse,2, Sales, Husband, White, Male,0,0,40, United-States, <=50K,29147
39, Private,61178, Bachelors,13, Divorced,3, Adm-clerical, Unmarried, White, Male,0,0,40, United-States, <=50K,34425
20, Private,204226, 11th,7, Never-married,1, Other-service, Own-child, White, Female,0,0,40, United-States, <=50K,12741
17, Private,183110, 11th,7, Never-married,1, Handlers-cleaners, Own-child, White, Male,0,0,16, United-States, <=50K,33268
42, Private,96321, Some-college,10, Married-civ-spouse,2, Sales, Husband, White, Male,0,0,50, United-States, >50K,120213
25, Private,167031, Some-college,10, Never-married,1, Other-service, Other-relative, Other, Female,0,0,25, Ecuador, <=50K,31970
36, Private,108997, HS-grad,9, Divorced,3, Adm-clerical, Unmarried, White, Female,0,0,40, United-States, <=50K,35111
65, Private,176796, Doctorate,16, Widowed,7, Prof-specialty, Not-in-family, White, Female,0,0,40, United-States, <=50K,16581
32, Self-emp-not-inc,134737, Bachelors,13, Married-civ-spouse,2, Machine-op-inspct, Husband, White, Male,0,0,70, United-States, >50K,262445
33, Self-emp-inc,49795, Bachelors,13, Never-married,1, Prof-specialty, Not-in-family, White, Male,0,0,45, United-States, <=50K,23435
32, State-gov,131588, Some-college,10, Never-married,1, Tech-support, Unmarried, Black, Female,0,0,20, United-States, <=50K,14877
25, Private,307643, HS-grad,9, Married-civ-spouse,2, Transport-moving, Husband, White, Male,0,0,40, United-States, <=50K,45393
41, Local-gov,351350, Some-college,10, Divorced,3, Protective-serv, Unmarried, White, Female,0,0,40, United-States, <=50K,15439
44, Private,260761, HS-grad,9, Married-civ-spouse,2, Craft-repair, Husband, White, Male,0,0,40, United-States, >50K,91846
72, Private,156310, 10th,6, Married-civ-spouse,2, Other-service, Husband, White, Male,2414,0,12, United-States, <=50K,29519
36, Private,207789, HS-grad,9, Divorced,3, Exec-managerial, Not-in-family, White, Male,0,0,52, United-States, <=50K,38392
67, Self-emp-not-inc,252842, HS-grad,9, Married-civ-spouse,2, Farming-fishing, Husband, White, Male,1797,0,20, United-States, <=50K,37061
28, Private,294936, HS-grad,9, Married-civ-spouse,2, Transport-moving, Husband, White, Male,4064,0,45, United-States, <=50K,19928
24, Private,196269, 11th,7, Married-civ-spouse,2, Handlers-cleaners, Husband, Other, Male,0,0,40, United-States, <=50K,48585
17, Private,46402, 7th-8th,4, Never-married,1, Sales, Own-child, White, Male,0,0,8, United-States, <=50K,44585
32, Self-emp-not-inc,267161, Bachelors,13, Divorced,3, Exec-managerial, Unmarried, Black, Female,0,0,30, United-States, <=50K,32528
67, Private,160456, 11th,7, Widowed,7, Other-service, Not-in-family, White, Female,0,0,40, United-States, <=50K,18377
21, ?,123983, Some-college,10, Never-married,1, ?, Other-relative, Asian-Pac-Islander, Male,0,0,10, Vietnam, <=50K,29867
51, Private,123053, Masters,14, Married-civ-spouse,2, Prof-specialty, Husband, Asian-Pac-Islander, Male,5013,0,40, India, <=50K,21416
32, Private,426467, 1st-4th,2, Never-married,1, Craft-repair, Not-in-family, White, Male,3674,0,40, Guatemala, <=50K,37285
39, Private,269323, Some-college,10, Married-civ-spouse,2, Exec-managerial, Husband, White, Male,0,0,40, United-States, >50K,67932
18, Self-emp-not-inc,42857, Some-college,10, Never-married,1, Craft-repair, Not-in-family, White, Female,0,0,35, United-States, <=50K,24199
50, Self-emp-not-inc,183915, Bachelors,13, Married-civ-spouse,2, Craft-repair, Husband, White, Male,0,0,45, United-States, >50K,365255
24, Private,211391, 10th,6, Never-married,1, Sales, Not-in-family, White, Female,0,0,15, United-States, <=50K,43076
21, Local-gov,193130, Some-college,10, Never-married,1, Adm-clerical, Not-in-family, White, Female,0,0,40, United-States, <=50K,44063
24, Private,86745, Bachelors,13, Never-married,1, Adm-clerical, Other-relative, Asian-Pac-Islander, Female,0,0,16, United-States, <=50K,42414
34, Private,226525, Assoc-voc,11, Never-married,1, Other-service, Own-child, White, Male,0,0,40, United-States, <=50K,44894
68, ?,270339, 10th,6, Married-civ-spouse,2, ?, Husband, White, Male,0,0,35, United-States, <=50K,32932
49, Self-emp-not-inc,343742, 10th,6, Never-married,1, Craft-repair, Not-in-family, Black, Male,0,0,32, United-States, <=50K,28774
50, Private,150975, HS-grad,9, Divorced,3, Machine-op-inspct, Not-in-family, Amer-Indian-Eskimo, Female,0,0,40, United-States, <=50K,36474
33, Private,207301, Assoc-acdm,12, Divorced,3, Exec-managerial, Own-child, White, Female,0,0,40, United-States, <=50K,13431
18, Private,135924, Some-college,10, Never-married,1, Adm-clerical, Own-child, White, Male,0,0,40, United-States, <=50K,37312
45, Private,184277, Assoc-voc,11, Divorced,3, Adm-clerical, Unmarried, White, Female,0,0,55, United-States, >50K,191252
20, Private,142233, HS-grad,9, Never-married,1, Sales, Not-in-family, White, Female,0,0,35, United-States, <=50K,11639
46, Self-emp-inc,120902, Bachelors,13, Married-civ-spouse,2, Exec-managerial, Husband, White, Male,3103,0,37, United-States, >50K,82085
64, Local-gov,158412, HS-grad,9, Widowed,7, Adm-clerical, Not-in-family, White, Female,0,0,40, United-States, <=50K,46465
39, Private,126161, Doctorate,16, Never-married,1, Prof-specialty, Not-in-family, White, Male,0,0,45, United-States, <=50K,34450
35, Private,149347, HS-grad,9, Never-married,1, Craft-repair, Not-in-family, White, Male,0,0,70, United-States, <=50K,14382
21, Private,322674, Some-college,10, Never-married,1, Other-service, Not-in-family, White, Male,0,0,32, United-States, <=50K,29183
29, Private,55390, Assoc-acdm,12, Never-married,1, Tech-support, Not-in-family, White, Male,0,0,45, United-States, <=50K,40769
38, State-gov,200904, Bachelors,13, Married-civ-spouse,2, Exec-managerial, Wife, Black, Female,0,0,30, United-States, >50K,366353
45, Private,166056, HS-grad,9, Divorced,3, Other-service, Unmarried, White, Female,0,0,40, United-States, <=50K,44815
30, Self-emp-not-inc,116666, Masters,14, Divorced,3, Prof-specialty, Not-in-family, Asian-Pac-Islander, Male,0,0,50, India, >50K,192177
41, Private,168324, Some-college,10, Married-civ-spouse,2, Adm-clerical, Wife, White, Female,0,0,40, United-States, >50K,205378
37, Private,121772, HS-grad,9, Never-married,1, Craft-repair, Not-in-family, Asian-Pac-Islander, Male,0,0,40, Hong, <=50K,11534
45, Private,126889, Bachelors,13, Married-civ-spouse,2, Sales, Husband, White, Male,0,1887,60, United-States, >50K,199516
20, ?,401690, HS-grad,9, Never-married,1, ?, Not-in-family, White, Female,0,0,30, United-States, <=50K,22389
45, Self-emp-inc,117605, HS-grad,9, Married-civ-spouse,2, Exec-managerial, Husband, White, Male,0,0,48, United-States, >50K,183184
20, Federal-gov,410446, HS-grad,9, Never-married,1, Adm-clerical, Other-relative, White, Male,0,0,20, United-States, <=50K,22517
63, Self-emp-inc,38472, Some-college,10, Widowed,7, Sales, Not-in-family, White, Female,14084,0,60, United-States, >50K,174823
35, Self-emp-not-inc,335704, Some-college,10, Married-civ-spouse,2, Exec-managerial, Husband, White, Male,0,0,40, United-States, <=50K,18206
24, Private,70261, Bachelors,13, Married-civ-spouse,2, Prof-specialty, Husband, White, Male,0,0,50, United-States, <=50K,44574
19, Private,47577, Some-college,10, Never-married,1, Transport-moving, Not-in-family, White, Male,0,0,50, United-States, <=50K,26677
23, Private,117767, HS-grad,9, Never-married,1, Other-service, Own-child, White, Male,0,0,35, United-States, <=50K,37513
34, Private,179641, Bachelors,13, Never-married,1, Prof-specialty, Not-in-family, White, Female,0,0,45, United-States, <=50K,49254
23, ?,343553, 11th,7, Never-married,1, ?, Not-in-family, Black, Male,0,0,40, United-States, <=50K,25030
36, Self-emp-not-inc,328466, 5th-6th,3, Married-civ-spouse,2, Transport-moving, Husband, White, Male,0,0,50, Mexico, >50K,131344
46, Private,265097, HS-grad,9, Never-married,1, Handlers-cleaners, Other-relative, White, Male,0,0,5, United-States, <=50K,38008
38, Local-gov,414791, Bachelors,13, Married-civ-spouse,2, Exec-managerial, Husband, White, Male,0,0,42, United-States, >50K,277073
55, Local-gov,48055, 12th,8, Widowed,7, Adm-clerical, Not-in-family, White, Female,0,0,40, United-States, <=50K,11229
27, Private,341672, Some-college,10, Never-married,1, Adm-clerical, Other-relative, Asian-Pac-Islander, Male,0,0,40, India, <=50K,36931
48, Private,266764, Some-college,10, Married-civ-spouse,2, Craft-repair, Husband, White, Male,0,0,45, United-States, >50K,291886
35, Private,233571, HS-grad,9, Divorced,3, Other-service, Own-child, White, Female,0,0,50, United-States, <=50K,46308
53, Private,126592, Some-college,10, Married-civ-spouse,2, Craft-repair, Husband, Black, Male,7688,0,40, United-States, >50K,292327
47, Private,70754, HS-grad,9, Married-civ-spouse,2, Craft-repair, Husband, White, Male,0,0,40, United-States, <=50K,36830
50, Private,138852, Some-college,10, Divorced,3, Craft-repair, Not-in-family, White, Male,4650,0,22, United-States, <=50K,45549
32, Private,175856, Some-college,10, Married-civ-spouse,2, Sales, Husband, White, Male,0,0,40, United-States, <=50K,38074
40, Private,193494, HS-grad,9, Married-civ-spouse,2, Handlers-cleaners, Husband, White, Male,0,0,46, United-States, <=50K,22856
41, Private,104334, Some-college,10, Married-civ-spouse,2, Sales, Husband, White, Male,0,0,50, United-States, >50K,334029
47, Federal-gov,197332, Bachelors,13, Divorced,3, Prof-specialty, Not-in-family, White, Male,0,0,40, United-States, <=50K,33849
21, Private,205844, Some-college,10, Never-married,1, Sales, Own-child, Black, Female,0,0,25, United-States, <=50K,17085
45, Local-gov,206459, Masters,14, Married-civ-spouse,2, Adm-clerical, Husband, White, Male,0,0,35, United-States, <=50K,31562
33, Private,202822, 7th-8th,4, Never-married,1, Other-service, Unmarried, Black, Female,0,0,14, Trinadad&Tobago, <=50K,24879
68, Without-pay,174695, Some-college,10, Married-spouse-absent,4, Farming-fishing, Unmarried, White, Female,0,0,25, United-States, <=50K,16498
44, Private,183342, Prof-school,15, Married-civ-spouse,2, Exec-managerial, Husband, White, Male,0,0,55, United-States, >50K,99709
49, Private,105614, 10th,6, Married-civ-spouse,2, Machine-op-inspct, Husband, White, Male,0,0,50, United-States, <=50K,48513
45, Private,329603, Doctorate,16, Married-civ-spouse,2, Prof-specialty, Husband, White, Male,0,0,40, Poland, >50K,283307
41, Private,77373, Some-college,10, Married-civ-spouse,2, Transport-moving, Husband, White, Male,0,1848,65, United-States, >50K,376419
